"SYMBOL","baseMean","baseMeanA","baseMeanB","logCPM","foldChange","log2FoldChange","pvalue","padj","FDR","falsePos","c-1","c-2","c-3","d-1","d-2","d-3"
"NME1-NME2",3118.33333333333,1572,1546.33333333333,5.37206339110557,0.983782473917997,-0.0235887412052782,"9.2e-01","1.0e+00",0.973593095395775,18196.454952947,1627,1873,1216,1844,983,1812
"AC022415.3",606.333333333333,305,301.333333333333,3.01555096356805,0.988502029959241,-0.0166841662529371,"9.2e-01","1.0e+00",0.973593095395775,18197.4285460424,302,309,304,281,337,286
"AC008915.3",40.3333333333333,20.6666666666667,19.6666666666667,-0.750609239063105,0.963598348590809,-0.0534961737911495,"9.2e-01","1.0e+00",0.973593095395775,18198.4021391378,20,10,32,19,11,29
"CABLES2",495,249,246,2.72557813338003,0.986182322550248,-0.0200737023177135,"9.2e-01","1.0e+00",0.973593095395775,18199.3757322332,226,284,237,225,287,226
"AL035071.1",291.333333333333,147.333333333333,144,1.9740338941769,0.981939549991246,-0.0262938825798065,"9.2e-01","1.0e+00",0.973593095395775,18200.3493253286,152,112,178,129,128,175
"OR7E126P",19.6666666666667,9.66666666666667,10,-1.66847276583181,1.03915709409167,0.0554137694828647,"9.2e-01","1.0e+00",0.973593095395775,18201.322918424,8,15,6,12,12,6
"DNAJC10",15187.6666666667,7578.33333333333,7609.33333333333,7.65392059667477,1.00415787054094,0.0059861030952579,"9.2e-01","1.0e+00",0.973593095395775,18202.2965115194,7569,7550,7616,7418,7710,7700
"RBM7",5394.33333333333,2704.66666666667,2689.66666666667,6.16124686142836,0.99508466807366,-0.00710881042385023,"9.2e-01","1.0e+00",0.973593095395775,18203.2701046148,2712,2662,2740,2610,2628,2831
"CT45A7",195.666666666667,99.3333333333333,96.3333333333333,1.41613922721718,0.973145418100463,-0.0392726903981904,"9.2e-01","1.0e+00",0.973593095395775,18204.2436977102,117,135,46,92,82,115
"C16orf87",1518.33333333333,756.666666666667,761.666666666667,4.33584042022385,1.00842096578286,0.0120980182679573,"9.2e-01","1.0e+00",0.973593095395775,18205.2172908056,745,784,741,751,679,855
"ZNF687-AS1",47,23,24,-0.586927160474362,1.03501721297806,0.0496547608372484,"9.2e-01","1.0e+00",0.973593095395775,18206.190883901,19,34,16,39,16,17
"ZNF616",971.666666666667,488.333333333333,483.333333333333,3.69148485035415,0.988122019636657,-0.0172388888515456,"9.2e-01","1.0e+00",0.973593095395775,18207.1644769964,496,419,550,468,563,419
"SLC9A7",2741.66666666667,1374.66666666667,1367,5.18597318112676,0.99437537142141,-0.00813753056475694,"9.2e-01","1.0e+00",0.973662880567738,18209.4431923778,1384,1373,1367,1337,1422,1342
"ZNF275",1960.66666666667,984,976.666666666667,4.70241023693391,0.992313953870317,-0.0111314540812476,"9.2e-01","1.0e+00",0.973792855299225,18212.8477726614,945,1090,917,921,1060,949
"DPY19L1P1",191.666666666667,95,96.6666666666667,1.3753275329972,1.01678273119061,0.0240114332552412,"9.2e-01","1.0e+00",0.973818585955389,18214.3028317096,102,99,84,88,110,92
"ADARB1",2427,1209,1218,5.00984601023264,1.00746426986908,0.0107286738929428,"9.2e-01","1.0e+00",0.973890064238098,18216.6136515736,1086,1232,1309,1312,1220,1122
"ZBTB39",1562.66666666667,784.333333333333,778.333333333333,4.37692064883936,0.992571333465074,-0.0107573062456692,"9.2e-01","1.0e+00",0.973890064238098,18217.5875416379,831,772,750,730,815,790
"PPM1M",810.333333333333,402.666666666667,407.666666666667,3.43149873542768,1.01370031835292,0.0196312094144361,"9.2e-01","1.0e+00",0.973893634314192,18218.6282171156,382,355,471,490,327,406
"UNC13B",3906,1958,1948,5.69582842282587,0.9947114516663,-0.00765000905324705,"9.2e-01","1.0e+00",0.973940080261586,18220.4710215337,1941,1971,1962,1855,2066,1923
"MORN2",590,293.666666666667,296.333333333333,2.97988376294895,1.01199766778034,0.0172059652440607,"9.2e-01","1.0e+00",0.973940080261586,18221.444961614,304,288,289,292,262,335
"ZNF251",1010,502.666666666667,507.333333333333,3.74947143246583,1.00979058383274,0.0140561296187595,"9.2e-01","1.0e+00",0.973961562488679,18222.8208341632,540,445,523,478,511,533
"STK32A",261.666666666667,131.666666666667,130,1.81263957595056,0.984710511548971,-0.0222284362440289,"9.2e-01","1.0e+00",0.973961562488679,18223.7947957257,118,147,130,137,139,114
"TTF1",2881.66666666667,1445,1436.66666666667,5.25767626365367,0.994159299891007,-0.00845105321147097,"9.2e-01","1.0e+00",0.973976013811391,18225.0391704387,1452,1514,1369,1393,1496,1421
"RPF1",5835,2926,2909,6.27441665644715,0.993768409108754,-0.00901841408460678,"9.2e-01","1.0e+00",0.973976013811391,18226.0131464526,3101,2825,2852,2717,3264,2746
"AL021154.1",18.3333333333333,9,9.33333333333333,-1.75570964763925,1.05163535528985,0.0726345503435257,"9.2e-01","1.0e+00",0.973976013811391,18226.9871224664,15,1,11,15,7,6
"BSN",79,40,39,0.136712533610509,0.977516222786752,-0.0328074494087681,"9.2e-01","1.0e+00",0.973976013811391,18227.9610984802,39,50,31,45,33,39
"UFL1",5743,2863.66666666667,2879.33333333333,6.25129257218135,1.00533819390837,0.0076809029953804,"9.2e-01","1.0e+00",0.973976013811391,18228.935074494,2771,2920,2900,2747,3121,2770
"NT5C3A",1773.33333333333,883,890.333333333333,4.55867901060462,1.00820815691526,0.0117935316416085,"9.2e-01","1.0e+00",0.973976013811391,18229.9090505078,942,940,767,834,894,943
"OVAAL",69,35.3333333333333,33.6666666666667,-0.0520393501968611,0.958387945971077,-0.0613183319997203,"9.2e-01","1.0e+00",0.973976013811391,18230.8830265216,35,30,41,6,65,30
"ZNF879",212.333333333333,103.666666666667,108.666666666667,1.53589012691864,1.04543330897929,0.0641010314409431,"9.2e-01","1.0e+00",0.973976013811391,18231.8570025354,155,120,36,25,166,135
"COPB2",24332,12193.3333333333,12138.6666666667,8.33371777206846,0.995684768759414,-0.00623903385045543,"9.2e-01","1.0e+00",0.973976013811391,18232.8309785492,11827,12169,12584,12215,11684,12517
"AL360093.1",26.6666666666667,13.6666666666667,13,-1.29794940726788,0.962416931831528,-0.0552660707706079,"9.2e-01","1.0e+00",0.973976013811391,18233.804954563,14,22,5,16,13,10
"AC084337.1",45.6666666666667,22.3333333333333,23.3333333333333,-0.603266950918627,1.02738906717987,0.0389826266373917,"9.2e-01","1.0e+00",0.973976013811391,18234.7789305769,22,27,18,30,16,24
"AL031282.2",857.666666666667,424.333333333333,433.333333333333,3.51571211370445,1.02120582836076,0.0302736768208234,"9.2e-01","1.0e+00",0.973976013811391,18235.7529065907,540,392,341,244,595,461
"SCGB2B2",240,121.666666666667,118.333333333333,1.67547830779774,0.968593410818372,-0.0460369063314636,"9.2e-01","1.0e+00",0.973976013811391,18236.7268826045,96,158,111,167,148,40
"AL365400.2",41,20.6666666666667,20.3333333333333,-0.736169987711986,0.97117034542538,-0.042203725148089,"9.2e-01","1.0e+00",0.973976013811391,18237.7008586183,22,28,12,19,23,19
"WDR45B",7294.66666666667,3655.33333333333,3639.33333333333,6.59637716376458,0.995723080188819,-0.00618352366528919,"9.2e-01","1.0e+00",0.973976013811391,18238.6748346321,3694,3624,3648,3595,3658,3665
"AC068875.1",339.333333333333,170.666666666667,168.666666666667,2.18144852285568,0.985560124293109,-0.0209842090334924,"9.2e-01","1.0e+00",0.973976013811391,18239.6488106459,154,170,188,197,156,153
"CHAMP1",4437.33333333333,2213.33333333333,2224,5.87980972432671,1.00527581358773,0.00759138230277367,"9.2e-01","1.0e+00",0.973976013811391,18240.6227866597,2266,2153,2221,2071,2298,2303
"RPL5P1",36.6666666666667,18.6666666666667,18,-0.874405559137592,0.968871092150456,-0.0456233663849267,"9.2e-01","1.0e+00",0.974039479185309,18242.7854056617,22,24,10,12,20,22
"RGMB",1562,783.666666666667,778.333333333333,4.37611042551525,0.991862719739223,-0.0117876388485513,"9.2e-01","1.0e+00",0.974039479185309,18243.7594451408,807,853,691,745,827,763
"DARS2",6182.33333333333,3084.33333333333,3098,6.3577681095297,1.0046104168145,0.00663613951786431,"9.2e-01","1.0e+00",0.974039479185309,18244.73348462,3184,3066,3003,3033,3073,3188
"ENTPD4",11497.6666666667,5735,5762.66666666667,7.25245676725828,1.00450929215476,0.00649090969945834,"9.2e-01","1.0e+00",0.974047236174784,18245.852828026,5780,5837,5588,5704,6055,5529
"GNPNAT1",6422.33333333333,3204.33333333333,3218,6.41258844580198,1.00453010922213,0.00652080725134596,"9.2e-01","1.0e+00",0.974228564223659,18250.2236936018,3124,3161,3328,3195,3191,3268
"DHX33",4698.33333333333,2343,2355.33333333333,5.96199683818732,1.00492035291207,0.00708116208854217,"9.2e-01","1.0e+00",0.974228564223659,18251.197922166,2351,2383,2295,2284,2476,2306
"AC027097.1",594.333333333333,295.666666666667,298.666666666667,2.98913273005351,1.01110239015341,0.0159291003931734,"9.2e-01","1.0e+00",0.974238106290628,18252.3509213549,290,311,286,276,304,316
"ALKBH7",412.333333333333,208,204.333333333333,2.46770747954336,0.985175439656129,-0.0215474328726302,"9.2e-01","1.0e+00",0.974238106290628,18253.3251594612,203,204,217,214,155,244
"SLC12A6",4718,2364.33333333333,2353.66666666667,5.96792891820539,0.995060757618497,-0.00714347672978624,"9.2e-01","1.0e+00",0.974295113821508,18255.3675476736,2316,2357,2420,2314,2480,2267
"AL645728.1",68.6666666666667,34,34.6666666666667,-0.0217450991195445,1.03319437851338,0.0471116990593254,"9.2e-01","1.0e+00",0.97445581150972,18259.3529960691,47,24,31,19,27,58
"LINC01550",246,124.333333333333,121.666666666667,1.72047416779111,0.977818801102909,-0.032360949720121,"9.2e-01","1.0e+00",0.974499940209668,18261.154379589,70,137,166,122,139,104
"FAM133DP",181.666666666667,90,91.6666666666667,1.29916018499172,1.02466364006246,0.0351504029477406,"9.2e-01","1.0e+00",0.974506649446857,18262.2546106341,64,80,126,57,108,110
"AL358942.1",26,12.6666666666667,13.3333333333333,-1.35916351392373,1.03317470211134,0.0470842237666307,"9.2e-01","1.0e+00",0.974506649446857,18263.2291172836,9,19,10,14,15,11
"ITPKA",112,55.6666666666667,56.3333333333333,0.615271673403862,1.02175800318082,0.0310535436806259,"9.2e-01","1.0e+00",0.974598238680821,18265.920189356,40,53,74,51,61,57
"TCHH",77.6666666666667,38.3333333333333,39.3333333333333,0.100764509186318,1.03239504852315,0.0459951272417041,"9.2e-01","1.0e+00",0.974598238680821,18266.8947875946,15,60,40,39,40,39
"AC023632.2",45.6666666666667,23.3333333333333,22.3333333333333,-0.598500352651074,0.974664474224165,-0.0370224346730919,"9.2e-01","1.0e+00",0.974598238680821,18267.8693858333,26,22,22,25,15,27
"AC021016.1",106.666666666667,52.3333333333333,54.3333333333333,0.539715249986017,1.02386863404643,0.0340306243541768,"9.2e-01","1.0e+00",0.974598238680821,18268.843984072,40,43,74,65,54,44
"SPANXB1",41.3333333333333,21,20.3333333333333,-0.752107565012158,0.970832920856612,-0.0427050639103722,"9.2e-01","1.0e+00",0.974598238680821,18269.8185823107,12,23,28,15,25,21
"AC008764.2",55.6666666666667,27.6666666666667,28,-0.325286742624132,1.02810325426264,0.0399851642711211,"9.2e-01","1.0e+00",0.9746839394361,18272.3998126086,22,33,28,15,33,36
"CDKN1C",29.3333333333333,15,14.3333333333333,-1.16321151827717,0.967085402168984,-0.0482847968654102,"9.2e-01","1.0e+00",0.9746839394361,18273.374496548,9,24,12,14,13,16
"TP53TG3",172.666666666667,87.3333333333333,85.3333333333333,1.23680490654162,0.97887428504835,-0.0308045057256101,"9.2e-01","1.0e+00",0.974710657514204,18274.8501177338,106,82,74,108,54,94
"SLC22A17",853,424.333333333333,428.666666666667,3.50427401942318,1.01066420655468,0.0153037410507004,"9.2e-01","1.0e+00",0.974776518739199,18277.05972636,383,418,472,476,424,386
"EMC3-AS1",28,13.6666666666667,14.3333333333333,-1.2507983239458,1.02866395505308,0.0407717581706773,"9.2e-01","1.0e+00",0.975024094291373,18282.6767920575,15,14,12,16,15,12
"XPNPEP1",7627.66666666667,3806.33333333333,3821.33333333333,6.66065271952342,1.00420636244251,0.00605577076288245,"9.2e-01","1.0e+00",0.975049323697728,18284.1249179798,3750,3800,3869,3751,3833,3880
"ZCCHC8",3040,1515.66666666667,1524.33333333333,5.33482081294481,1.00595314378405,0.00856310752443677,"9.2e-01","1.0e+00",0.975120153953361,18286.4282470874,1490,1636,1421,1457,1529,1587
"U91328.1",414,208.666666666667,205.333333333333,2.47450215768359,0.985835108561439,-0.0205817342418287,"9.2e-01","1.0e+00",0.975120153953361,18287.4033672413,217,239,170,200,183,233
"AL713998.3",197.666666666667,99.6666666666667,98,1.42466006326736,0.984244106245136,-0.0229119264833586,"9.2e-01","1.0e+00",0.975120153953361,18288.3784873953,100,107,92,102,82,110
"KIAA1549",2141.66666666667,1067,1074.66666666667,4.82959457185108,1.00640602499782,0.00921246426192885,"9.2e-01","1.0e+00",0.975120153953361,18289.3536075492,1083,1024,1094,1092,1140,992
"TIMM9",1883.33333333333,938.333333333333,945,4.64458601907925,1.00658517918894,0.00946926107576996,"9.2e-01","1.0e+00",0.975133835834528,18290.5853587482,925,991,899,1004,909,922
"FBXO38",6400.66666666667,3208.33333333333,3192.33333333333,6.40780430677098,0.995214003579252,-0.00692130922571602,"9.2e-01","1.0e+00",0.975133835834528,18291.5604925841,3125,3240,3260,2986,3362,3229
"GET1-SH3BGR",41.6666666666667,21.6666666666667,20,-0.74324228559029,0.91122366187743,-0.13412288468286,"9.2e-01","1.0e+00",0.975133835834528,18292.5356264199,43,11,11,60,0,0
"RCE1",883.666666666667,439.333333333333,444.333333333333,3.55654249068685,1.0101487570855,0.014567763577743,"9.2e-01","1.0e+00",0.975133835834528,18293.5107602557,456,429,433,515,403,415
"TMEM128",1469.33333333333,738.666666666667,730.666666666667,4.2894455655308,0.990696349734714,-0.0134851584245317,"9.2e-01","1.0e+00",0.975133835834528,18294.4858940916,788,679,749,654,670,868
"AC008555.7",158.333333333333,80,78.3333333333333,1.10805903412266,0.98037802402508,-0.0285899495089818,"9.2e-01","1.0e+00",0.975133835834528,18295.4610279274,60,100,80,61,85,89
"FGD5",1357.33333333333,681,676.333333333333,4.17359252235291,0.992751046809351,-0.0104961178826575,"9.2e-01","1.0e+00",0.975133835834528,18296.4361617632,672,685,686,643,720,666
"AC079305.4",70,35.6666666666667,34.3333333333333,-0.0249028354091703,0.978459927302639,-0.0314153282106511,"9.2e-01","1.0e+00",0.975133835834528,18297.4112955991,35,39,33,25,39,39
"PHOSPHO2",254.666666666667,126.333333333333,128.333333333333,1.77530702935838,1.01559559331768,0.0223260402393327,"9.2e-01","1.0e+00",0.975133835834528,18298.3864294349,104,143,132,141,114,130
"AC022613.2",56.6666666666667,28,28.6666666666667,-0.333665978128092,1.02453265580604,0.0349659693355858,"9.2e-01","1.0e+00",0.975133835834528,18299.3615632707,31,21,32,31,33,22
"SYN2",655.666666666667,330,325.666666666667,3.12796462789669,0.988340213089797,-0.0169203534311711,"9.2e-01","1.0e+00",0.975168610448216,18300.9893122817,278,335,377,342,302,333
"FRAT1",227.666666666667,113.333333333333,114.333333333333,1.62156976919487,1.01540666767719,0.0220576386814807,"9.2e-01","1.0e+00",0.975168610448216,18301.9644808921,98,120,122,108,105,130
"SAMSN1",51,26,25,-0.431934900181912,0.971057475002729,-0.0423714064030804,"9.2e-01","1.0e+00",0.975168610448216,18302.9396495026,24,27,27,19,15,41
"AL021920.2",21.3333333333333,10.3333333333333,11,-1.59245025643403,1.03237506849815,0.0459672063775412,"9.2e-01","1.0e+00",0.975168610448216,18303.914818113,10,13,8,14,9,10
"SORCS1",205.666666666667,103.666666666667,102,1.47981589310024,0.984359203399467,-0.022743228104005,"9.2e-01","1.0e+00",0.975174398851742,18304.998640846,107,119,85,96,105,105
"KLHL2",3872.66666666667,1932,1940.66666666667,5.68374321728563,1.00561626602008,0.00807989090598162,"9.2e-01","1.0e+00",0.975174398851742,18305.9738152449,1900,1992,1904,1852,1842,2128
"CDPF1",545.666666666667,271.333333333333,274.333333333333,2.86384003448473,1.01125922872949,0.0161528687185514,"9.2e-01","1.0e+00",0.975174398851742,18306.9489896437,247,274,293,286,265,272
"GIMAP5",464.333333333333,230,234.333333333333,2.63270372264261,1.01733353821985,0.0247927520037818,"9.2e-01","1.0e+00",0.975174398851742,18307.9241640426,264,173,253,190,310,203
"AP000526.1",162,81.6666666666667,80.3333333333333,1.12907079040807,0.980342021292221,-0.0286429310289946,"9.2e-01","1.0e+00",0.975195803588669,18309.3012123773,61,81,103,100,71,70
"MCRIP1",1103.66666666667,548.666666666667,555,3.87506771382203,1.00985802496697,0.0141524800329074,"9.2e-01","1.0e+00",0.975275999003718,18311.7821572938,530,589,527,653,514,498
"SNHG3",9352.33333333333,4687.66666666667,4664.66666666667,6.95476853723992,0.995422369321079,-0.00661928699039982,"9.2e-01","1.0e+00",0.975275999003718,18312.7574332928,4852,4699,4512,4523,4520,4951
"LINC00987",117.666666666667,58.3333333333333,59.3333333333333,0.680919041196895,1.01851699367074,0.0264700514672559,"9.2e-01","1.0e+00",0.9754953865398,18317.8523684444,64,56,55,71,56,51
"IMPAD1",18080,9060.33333333333,9019.66666666667,7.90535768949936,0.995759226027077,-0.00613115320591156,"9.2e-01","1.0e+00",0.9754953865398,18318.8278638309,8895,9301,8985,8610,8947,9502
"NUDC",8962.33333333333,4469,4493.33333333333,6.89306511050691,1.00502214284946,0.00722728750090482,"9.2e-01","1.0e+00",0.9754953865398,18319.8033592175,4351,4409,4647,4797,4568,4115
"INTS11",6102.66666666667,3044.66666666667,3058,6.33891980108148,1.00450492397014,0.0064846360173317,"9.2e-01","1.0e+00",0.975573084812581,18322.2381058651,3015,2953,3166,2965,3164,3045
"AC034102.2",7185,3581,3604,6.57444690512189,1.00575028315985,0.00827214414128032,"9.2e-01","1.0e+00",0.975573084812581,18323.2136789499,3743,3472,3528,3544,4016,3252
"CLEC2D",1064.66666666667,530.333333333333,534.333333333333,3.82500029658494,1.00949141805882,0.0136286460070639,"9.2e-01","1.0e+00",0.97557420137126,18324.2102243564,539,549,503,457,546,600
"NPIPA7",830.666666666667,417.333333333333,413.333333333333,3.46864927334859,0.987726902518256,-0.0178158899658461,"9.2e-01","1.0e+00",0.97557420137126,18325.1857985577,527,353,372,403,448,389
"TTC38",1780.33333333333,887.666666666667,892.666666666667,4.56392897198687,1.00679278374892,0.00976678104045786,"9.2e-01","1.0e+00",0.97557420137126,18326.1613727591,811,897,955,903,867,908
"AL139089.1",118.333333333333,59.6666666666667,58.6666666666667,0.696817959689133,0.980909607123782,-0.0278078996893468,"9.2e-01","1.0e+00",0.97557420137126,18327.1369469605,64,58,57,70,42,64
"AC116347.1",74.3333333333333,37.6666666666667,36.6666666666667,0.0544753520784048,0.980006827653966,-0.0291362944470626,"9.2e-01","1.0e+00",0.97557420137126,18328.1125211619,40,37,36,35,31,44
"FAM53B",1279,636.666666666667,642.333333333333,4.08799073472685,1.00862891529626,0.0123954900713342,"9.2e-01","1.0e+00",0.975586455525033,18329.3183264043,642,580,688,720,597,610
"FAM47E-STBD1",571,279.666666666667,291.333333333333,2.93357586204382,1.04220600974598,0.0596404790201938,"9.2e-01","1.0e+00",0.975586455525033,18330.2939128598,439,365,35,362,246,266
"TES",21,10.3333333333333,10.6666666666667,-1.62788408687382,1.03719838604693,0.052691866371435,"9.2e-01","1.0e+00",0.975586455525033,18331.2694993154,10,5,16,15,10,7
"LRRC37A6P",24,12.3333333333333,11.6666666666667,-1.43072031434663,0.965237095185094,-0.0510447338185694,"9.2e-01","1.0e+00",0.975586455525033,18332.2450857709,12,17,8,5,18,12
"ZMAT5",621.666666666667,308.666666666667,313,3.05135169205151,1.01176928709254,0.0168803509866195,"9.2e-01","1.0e+00",0.975778145357549,18336.8229075591,309,346,271,315,349,275
"AL031123.2",203.333333333333,100.333333333333,103,1.45896174217465,1.02002613947427,0.028606123575884,"9.2e-01","1.0e+00",0.975812989496345,18338.4535116048,117,78,106,136,70,103
