"SYMBOL","baseMean","baseMeanA","baseMeanB","logCPM","foldChange","log2FoldChange","pvalue","padj","FDR","falsePos","a-1","a-2","a-3","c-1","c-2","c-3","regulated"
"CCNQ",3533.33333333333,3207.66666666667,325.666666666667,5.43708477304131,0.101664057831042,-3.29811837394129,"0.0e+00","0.0e+00",0,0,3306,3082,3235,350,291,336,"down"
"CCR1",1608.66666666667,3.66666666666667,1605,4.35456963826867,430.485782268627,8.74982178003502,"0.0e+00","0.0e+00",0,0,11,0,0,1619,1595,1601,"up"
"CCT3",47193,36276.3333333333,10916.6666666667,9.18930573624977,0.300918935289726,-1.73255320393868,"0.0e+00","0.0e+00",0,0,36739,35902,36188,10741,11017,10992,"down"
"CCT7",62869.6666666667,48848.6666666667,14021,9.60324037920079,0.287032976420078,-1.80071160124517,"0.0e+00","0.0e+00",0,0,48237,48610,49699,14044,14125,13894,"down"
"CD44",68328.6666666667,51093.3333333333,17235.3333333333,9.7234554392591,0.337326788055856,-1.5677812035673,"0.0e+00","0.0e+00",0,0,50685,51248,51347,17159,17106,17441,"down"
"CD59",119123,95610.6666666667,23512.3333333333,10.5254584890347,0.245922157926963,-2.02372636527601,"0.0e+00","0.0e+00",0,0,95538,95093,96201,23621,23751,23165,"down"
"CD69",10230,10230,0,6.9782759137039,1.22189568492728e-05,-16.320519349069,"0.0e+00","0.0e+00",0,0,10316,9807,10567,0,0,0,"down"
"CD70",21964,21020.3333333333,943.666666666667,8.08397508731925,0.0448590341399094,-4.47845763169035,"0.0e+00","0.0e+00",0,0,21113,21673,20275,910,949,972,"down"
"CD74",11648,1286.66666666667,10361.3333333333,7.17628831243574,8.05375126152402,3.00966091562768,"0.0e+00","0.0e+00",0,0,1331,1286,1243,10393,10279,10412,"up"
"CD82",15692.6666666667,13402,2290.66666666667,7.59885032499562,0.17089269755013,-2.54883734464511,"0.0e+00","0.0e+00",0,0,13466,13825,12915,2196,2377,2299,"down"
"CD83",16008.6666666667,15583.6666666667,425,7.6266425229303,0.0273124451903861,-5.19429771030611,"0.0e+00","0.0e+00",0,0,15408,15289,16054,443,421,411,"down"
"CD9",30536.3333333333,27994,2542.33333333333,8.56027072482048,0.090855027199414,-3.46028984576105,"0.0e+00","0.0e+00",0,0,28250,28277,27455,2602,2617,2408,"down"
"CDC27",6910.66666666667,932.666666666667,5978,6.4259679777171,6.40523037256992,2.67925045993262,"0.0e+00","0.0e+00",0,0,881,982,935,5781,5889,6264,"up"
"CDC34",13012.3333333333,11604.3333333333,1408,7.32768110239648,0.121258007103603,-3.04384807808452,"0.0e+00","0.0e+00",0,0,11756,12014,11043,1308,1466,1450,"down"
"CDC42BPA",4440.33333333333,352.666666666667,4087.66666666667,5.79341148126563,11.5771940334197,3.53321372432794,"0.0e+00","0.0e+00",0,0,336,352,370,3989,4138,4136,"up"
"CDC42EP2",7158.66666666667,6944,214.666666666667,6.46142899164257,0.0308795283684952,-5.01720547167745,"0.0e+00","0.0e+00",0,0,6218,7494,7120,199,218,227,"down"
"CDCA4",9449.66666666667,8393.33333333333,1056.33333333333,6.86482510120768,0.125761736282534,-2.9912350540094,"0.0e+00","0.0e+00",0,0,8287,8576,8317,1022,1075,1072,"down"
"CDCP1",32561.6666666667,32490,71.6666666666667,8.65268834381278,0.00221739722241523,-8.81691704829726,"0.0e+00","0.0e+00",0,0,31695,32536,33239,82,48,85,"down"
"CDH11",8689.33333333333,0,8689.33333333333,6.75678666783225,69518.0215977819,16.0850994048594,"0.0e+00","0.0e+00",0,0,0,0,0,8956,8769,8343,"up"
"CDH13",2397.66666666667,0,2397.66666666667,4.91862792698635,19181.876073394,14.2274562088429,"0.0e+00","0.0e+00",0,0,0,0,0,2376,2406,2411,"up"
"CDH8",2657.33333333333,0,2657.33333333333,5.06431584079584,21257.334994138,14.3756731188578,"0.0e+00","0.0e+00",0,0,0,0,0,2654,2714,2604,"up"
"CDK12",3749.66666666667,451,3298.66666666667,5.55037058265017,7.3104740048601,2.8699649523187,"0.0e+00","0.0e+00",0,0,437,433,483,3217,3319,3360,"up"
"CDK14",1688.66666666667,9,1679.66666666667,4.42266215167578,184.02144431582,7.52373008543427,"0.0e+00","0.0e+00",0,0,0,22,5,1692,1639,1708,"up"
"CDK2AP2",4832,4295,537,5.8927074049702,0.125000295271603,-2.99999659210901,"0.0e+00","0.0e+00",0,0,4211,4473,4201,551,495,565,"down"
"CDK5RAP2",3677.66666666667,447,3230.66666666667,5.52261912101506,7.22344001672225,2.85268605499875,"0.0e+00","0.0e+00",0,0,434,457,450,3186,3186,3320,"up"
"CDK6",7231.66666666667,542.333333333333,6689.33333333333,6.4921576506172,12.3274099370789,3.62379780756786,"0.0e+00","0.0e+00",0,0,537,524,566,6757,6582,6729,"up"
"CDKN1A",93564.6666666667,79409.3333333333,14155.3333333333,10.1768994913726,0.17824845105204,-2.48803855493208,"0.0e+00","0.0e+00",0,0,78623,80789,78816,13879,14192,14395,"down"
"CDKN2B",3759,0,3759,5.55791494385068,30070.6891593905,14.8760703114934,"0.0e+00","0.0e+00",0,0,0,0,0,3651,3797,3829,"up"
"CEBPG",10789.6666666667,9394,1395.66666666667,7.05699873411038,0.148556863745867,-2.75091283159647,"0.0e+00","0.0e+00",0,0,9281,9318,9583,1370,1436,1381,"down"
"CELF2",7317.66666666667,1.33333333333333,7316.33333333333,6.51033434993229,4956.93752219838,12.2752333596933,"0.0e+00","0.0e+00",0,0,0,4,0,7031,7322,7596,"up"
"CENPF",9496,163.666666666667,9332.33333333333,6.88392396310578,56.9083175871411,5.83056762377688,"0.0e+00","0.0e+00",0,0,155,145,191,9438,9210,9349,"up"
"CENPV",3047,3015.33333333333,31.6666666666667,5.21811886409295,0.0105609874886681,-6.565111451821,"0.0e+00","0.0e+00",0,0,3101,2822,3123,32,43,20,"down"
"CENPX",3841.66666666667,3375.33333333333,466.333333333333,5.56010744331186,0.138440903699179,-2.85265783077593,"0.0e+00","0.0e+00",0,0,3423,3345,3358,490,473,436,"down"
"CEP170",4670.33333333333,410.666666666667,4259.66666666667,5.86537551627261,10.3692473796416,3.37423927919641,"0.0e+00","0.0e+00",0,0,422,395,415,4331,4213,4235,"up"
"CEP350",2500,151.666666666667,2348.33333333333,4.97512823121109,15.4743839698297,3.95181007225182,"0.0e+00","0.0e+00",0,0,129,164,162,2411,2366,2268,"up"
"CERS2",41462.6666666667,33268.6666666667,8194,9.00235245965108,0.246302262373523,-2.02149821532466,"0.0e+00","0.0e+00",0,0,32549,33546,33711,8254,8107,8221,"down"
"CFI",6506,0,6506,6.3419712720555,52052.4765973401,15.6676791864882,"0.0e+00","0.0e+00",0,0,0,0,0,6855,6298,6365,"up"
"CGAS",5799.33333333333,5394.33333333333,405,6.1565455601928,0.0750452952144443,-3.73609456141378,"0.0e+00","0.0e+00",0,0,5287,5348,5548,397,421,397,"down"
"CHAC1",22533,22449.3333333333,83.6666666666667,8.12073809951586,0.00371991726276078,-8.07051375094495,"0.0e+00","0.0e+00",0,0,22022,22944,22382,82,76,93,"down"
"CHCHD2",40373.3333333333,33505.3333333333,6868,8.96382201996709,0.204964292246779,-2.28655550167175,"0.0e+00","0.0e+00",0,0,33822,33657,33037,6622,7075,6907,"down"
"CHD1",3740.66666666667,367,3373.66666666667,5.54776911718887,9.19194364102297,3.20036995235022,"0.0e+00","0.0e+00",0,0,372,340,389,3486,3367,3268,"up"
"CHD4",26120,4786,21334,8.33831013666328,4.4573595974306,2.15618935505032,"0.0e+00","0.0e+00",0,0,4759,4810,4789,20768,21003,22231,"up"
"CHD5",2545.33333333333,2526,19.3333333333333,4.9549643713079,0.00778260583884171,-7.00553099303396,"0.0e+00","0.0e+00",0,0,2547,2592,2439,29,10,19,"down"
"CHD9",3763.33333333333,45.6666666666667,3717.66666666667,5.5590212402372,81.508442859667,6.34887760013179,"0.0e+00","0.0e+00",0,0,51,34,52,3621,3664,3868,"up"
"CHI3L1",2375,2,2373,4.90508576470153,1231.99425900474,10.2667798178664,"0.0e+00","0.0e+00",0,0,6,0,0,2370,2394,2355,"up"
"CHMP4C",1612.66666666667,1612.66666666667,0,4.28388525241765,7.75125021329561e-05,-13.6552114503655,"0.0e+00","0.0e+00",0,0,1575,1626,1637,0,0,0,"down"
"CHRNB1",3967,3692.66666666667,274.333333333333,5.60493031916742,0.0744328161360774,-3.74791736899594,"0.0e+00","0.0e+00",0,0,3771,3510,3797,295,247,281,"down"
"CHTOP",16447.3333333333,13977.3333333333,2470,7.66677185534366,0.176719540030035,-2.50046652615878,"0.0e+00","0.0e+00",0,0,14338,13880,13714,2453,2507,2450,"down"
"CIB1",19884.6666666667,18423,1461.66666666667,7.94049217551587,0.0793487067626373,-3.65564947978716,"0.0e+00","0.0e+00",0,0,18236,18481,18552,1450,1455,1480,"down"
"CKAP5",9808,958,8850,6.92933653737228,9.2332741798017,3.2068423277569,"0.0e+00","0.0e+00",0,0,923,946,1005,8809,8793,8948,"up"
"CKB",14699.6666666667,14334,365.666666666667,7.50326337385203,0.0254604928912694,-5.29559584104185,"0.0e+00","0.0e+00",0,0,14399,14719,13884,335,364,398,"down"
"CKS1B",14172.6666666667,11582.3333333333,2590.33333333333,7.45187517980379,0.223680059887361,-2.16049144279891,"0.0e+00","0.0e+00",0,0,12087,11428,11232,2619,2579,2573,"down"
"CLDN1",2359,2282.33333333333,76.6666666666667,4.84509882885864,0.0337456648337121,-4.88915401278522,"0.0e+00","0.0e+00",0,0,2276,2297,2274,76,96,58,"down"
"CLDN4",36664,36381.6666666667,282.333333333333,8.8241083119837,0.00774192377040007,-7.01309218222525,"0.0e+00","0.0e+00",0,0,36284,37539,35322,251,292,304,"down"
"CLDN7",2618.66666666667,2608,10.6666666666667,4.99627227561309,0.00420719624433016,-7.89292517059181,"0.0e+00","0.0e+00",0,0,2531,2769,2524,11,11,10,"down"
"CLDND1",7369,908.666666666667,6460.33333333333,6.51831541481331,7.11088786122088,2.83002970513443,"0.0e+00","0.0e+00",0,0,958,837,931,6502,6605,6274,"up"
"CLEC11A",1839.66666666667,4,1835.66666666667,4.54418998105754,439.529308330752,8.77981555895151,"0.0e+00","0.0e+00",0,0,4,8,0,1903,1873,1731,"up"
"CLIC1",103588.666666667,89914.6666666667,13674,10.3237434665741,0.152080113462651,-2.71709658143408,"0.0e+00","0.0e+00",0,0,90990,89604,89150,13710,13574,13738,"down"
"CLIP1",6491.33333333333,278.333333333333,6213,6.3380852854712,22.2924453939272,4.47848297815991,"0.0e+00","0.0e+00",0,0,264,270,301,6576,6129,5934,"up"
"CLN3",6394.33333333333,5590.66666666667,803.666666666667,6.29947020489113,0.143678397454023,-2.79908493099597,"0.0e+00","0.0e+00",0,0,5269,5977,5526,783,808,820,"down"
"CLTA",58354.6666666667,52236.6666666667,6118,9.4954080415398,0.117105177968349,-3.09412322686972,"0.0e+00","0.0e+00",0,0,52225,51881,52604,5886,6322,6146,"down"
"CLTB",9363.33333333333,8235,1128.33333333333,6.85168953789182,0.136950273359471,-2.86827594915105,"0.0e+00","0.0e+00",0,0,8334,8459,7912,1103,1142,1140,"down"
"CLTC",29777.3333333333,3295.66666666667,26481.6666666667,8.52749565486883,8.03400260133563,3.00611892851475,"0.0e+00","0.0e+00",0,0,3188,3235,3464,25738,26869,26838,"up"
"CLU",40116.3333333333,34648,5468.33333333333,8.95447962560026,0.157843122397937,-2.66343669453773,"0.0e+00","0.0e+00",0,0,34885,35282,33777,5629,5301,5475,"down"
"CNDP2",37393.3333333333,33295.6666666667,4097.66666666667,8.85291805488491,0.123059313473554,-3.02257424575736,"0.0e+00","0.0e+00",0,0,33346,33313,33228,4020,4067,4206,"down"
"CNN3",15878.6666666667,1037.66666666667,14841,7.62244970671924,14.3026777746347,3.83821337129834,"0.0e+00","0.0e+00",0,0,1056,1032,1025,15388,14717,14418,"up"
"CNRIP1",1487,0,1487,4.24387113134267,11895.2097516722,13.5380930909955,"0.0e+00","0.0e+00",0,0,0,0,0,1439,1512,1510,"up"
"COL18A1",41517.6666666667,39556.6666666667,1961,9.00377448975592,0.0495536911292424,-4.33486366565219,"0.0e+00","0.0e+00",0,0,40379,41051,37240,1860,1991,2032,"down"
"COL4A1",18313.6666666667,1679,16634.6666666667,7.82754579270272,9.90577878840081,3.30827040368578,"0.0e+00","0.0e+00",0,0,1678,1704,1655,16722,16709,16473,"up"
"COL5A1",10904,1370,9534,7.0811960457641,6.96109218911041,2.79931368138926,"0.0e+00","0.0e+00",0,0,1472,1367,1271,9281,9554,9767,"up"
"COL6A3",12743.6666666667,5.33333333333333,12738.3333333333,7.30675438335745,2304.40681277075,11.1701797127958,"0.0e+00","0.0e+00",0,0,0,11,5,12846,12880,12489,"up"
"COLEC12",2011.33333333333,2.33333333333333,2009,4.66979467042428,845.599361468526,9.72383047708361,"0.0e+00","0.0e+00",0,0,0,0,7,2089,1942,1996,"up"
"CORO1B",24383.3333333333,21749.3333333333,2634,8.23537215748235,0.12109665292053,-3.04576910501355,"0.0e+00","0.0e+00",0,0,22077,22648,20523,2553,2714,2635,"down"
"COTL1",40175.3333333333,35275,4900.33333333333,8.95657170197459,0.138902977857615,-2.847850566163,"0.0e+00","0.0e+00",0,0,35778,35904,34143,4797,4860,5044,"down"
"COX7A2L",29108.6666666667,27044,2064.66666666667,8.49105031572152,0.0763372233267608,-3.7114694785365,"0.0e+00","0.0e+00",0,0,27248,27145,26739,2049,2068,2077,"down"
"CPA4",10507,217.666666666667,10289.3333333333,7.02921435799477,47.1880489012758,5.56034961604116,"0.0e+00","0.0e+00",0,0,214,215,224,10378,10157,10333,"up"
"CPD",14817,1139.33333333333,13677.6666666667,7.52272473535041,12.007141177847,3.58582079051864,"0.0e+00","0.0e+00",0,0,1171,1118,1129,13458,13647,13928,"up"
"CPE",2853,2.33333333333333,2850.66666666667,5.165665049829,1199.72099012491,10.2284832130244,"0.0e+00","0.0e+00",0,0,7,0,0,2975,2932,2645,"up"
"CPNE3",4728,683.666666666667,4044.33333333333,5.88143746837554,5.91384140118726,2.56409555343647,"0.0e+00","0.0e+00",0,0,710,673,668,3978,4015,4140,"up"
"CPS1",2454.33333333333,34.6666666666667,2419.66666666667,4.95115322577506,68.6512255309418,6.10121356983557,"0.0e+00","0.0e+00",0,0,37,17,50,2368,2451,2440,"up"
"CPSF2",5317.66666666667,724.666666666667,4593,6.05007557082591,6.33910174351782,2.664278423648,"0.0e+00","0.0e+00",0,0,721,742,711,4658,4637,4484,"up"
"CPSF3",3071,362,2709,5.26541736128647,7.48190319165871,2.90340529897916,"0.0e+00","0.0e+00",0,0,350,374,362,2713,2775,2639,"up"
"CPT1A",9887,8774.33333333333,1112.66666666667,6.9304259617219,0.126734928411531,-2.98011390583465,"0.0e+00","0.0e+00",0,0,8504,9029,8790,1051,1091,1196,"down"
"CRABP2",5975,5513.33333333333,461.666666666667,6.20015187677031,0.0836667039109764,-3.57920258921531,"0.0e+00","0.0e+00",0,0,5500,5690,5350,443,451,491,"down"
"CREB3",8550.66666666667,7214.33333333333,1336.33333333333,6.72087974825867,0.185166594355223,-2.43310424739675,"0.0e+00","0.0e+00",0,0,7271,7342,7030,1298,1368,1343,"down"
"CREB3L2",5004,369.333333333333,4634.66666666667,5.96438207721884,12.551372914352,3.64977327487181,"0.0e+00","0.0e+00",0,0,349,374,385,4682,4556,4666,"up"
"CRIP1",3271.33333333333,3266,5.33333333333333,5.32156263592829,0.00165935153556855,-9.23516472935289,"0.0e+00","0.0e+00",0,0,3358,3338,3102,3,8,5,"down"
"CRYAB",2538,3.66666666666667,2534.33333333333,4.99914092527772,679.97036846648,9.4093280681996,"0.0e+00","0.0e+00",0,0,0,11,0,2537,2464,2602,"up"
"CSF1",57140,49649,7491,9.46512029932949,0.150870705576106,-2.72861538857802,"0.0e+00","0.0e+00",0,0,48450,51209,49288,7249,7683,7541,"down"
"CSF2",1661,1628.66666666667,32.3333333333333,4.32875944594086,0.0198924071009347,-5.65163832826052,"0.0e+00","0.0e+00",0,0,1721,1613,1552,33,33,31,"down"
"CSRNP1",5707.33333333333,5105.66666666667,601.666666666667,6.13418631159702,0.117699983741958,-3.08681397379222,"0.0e+00","0.0e+00",0,0,5311,5107,4899,550,603,652,"down"
"CSTB",22620.3333333333,19944.6666666667,2675.66666666667,8.12700590154667,0.13418671257028,-2.89768627475048,"0.0e+00","0.0e+00",0,0,20675,19895,19264,2720,2723,2584,"down"
"CTC1",5614.66666666667,4999,615.666666666667,6.11068248637142,0.123044659202402,-3.02274605642838,"0.0e+00","0.0e+00",0,0,4811,5221,4965,587,596,664,"down"
"CUTA",13308,10926.6666666667,2381.33333333333,7.36088483291706,0.217940343209636,-2.19799481462844,"0.0e+00","0.0e+00",0,0,11086,11127,10567,2423,2281,2440,"down"
"CX3CL1",25675.3333333333,25654,21.3333333333333,8.3093675317917,0.000820120236642039,-10.2518769428786,"0.0e+00","0.0e+00",0,0,25617,26366,24979,18,20,26,"down"
"CXCL16",4431,3900,531,5.76721598392827,0.136260717391068,-2.87555838742817,"0.0e+00","0.0e+00",0,0,3862,3908,3930,545,538,510,"down"
"CXCL2",1994,1994,0,4.59639829592765,6.26881104175054e-05,-13.9614486305841,"0.0e+00","0.0e+00",0,0,2069,1989,1924,0,0,0,"down"
"CYB5A",7054,6314.66666666667,739.333333333333,6.44126437009667,0.116990712499884,-3.09553409125132,"0.0e+00","0.0e+00",0,0,6614,6103,6227,710,746,762,"down"
"CYB5B",45879,42386.6666666667,3492.33333333333,9.14811524939712,0.0824009155336762,-3.60119582289346,"0.0e+00","0.0e+00",0,0,42554,42051,42555,3482,3507,3488,"down"
"CYB5R2",22125.6666666667,21854.6666666667,271,8.09443219135751,0.0124055758609061,-6.33286748377528,"0.0e+00","0.0e+00",0,0,21580,21509,22475,263,297,253,"down"
"CYBA",9237,9233,4,6.83041064994531,0.000415169231148882,-11.2340128523127,"0.0e+00","0.0e+00",0,0,9323,9707,8669,0,3,9,"down"
"CYBRD1",2952,13.3333333333333,2938.66666666667,5.21381205274632,223.036522341987,7.80113616129867,"0.0e+00","0.0e+00",0,0,6,15,19,3119,2840,2857,"up"
"CYFIP2",1763.66666666667,39.6666666666667,1724,4.48278627568613,43.3796844789886,5.4389476545307,"0.0e+00","0.0e+00",0,0,37,34,48,1741,1694,1737,"up"
"CYP26B1",4565.33333333333,4269.66666666667,295.666666666667,5.80903023823225,0.0693305793859217,-3.85036437279767,"0.0e+00","0.0e+00",0,0,4432,4169,4208,299,311,277,"down"
"CYP2S1",11975,11971.6666666667,3.33333333333333,7.20638747120415,0.000275806634543465,-11.8240552181731,"0.0e+00","0.0e+00",0,0,12154,12329,11432,1,3,6,"down"
"CYSTM1",14405.3333333333,13439,966.333333333333,7.4743760311181,0.0719171791845018,-3.79751975480029,"0.0e+00","0.0e+00",0,0,12960,14027,13330,968,981,950,"down"
"CYTH4",5341,5163.33333333333,177.666666666667,6.03625921632728,0.0344214990367287,-4.86054626247904,"0.0e+00","0.0e+00",0,0,5223,5372,4895,179,164,190,"down"
"DAGLB",14244,13121.3333333333,1122.66666666667,7.458216762817,0.0855243881812078,-3.54752031140236,"0.0e+00","0.0e+00",0,0,13415,12846,13103,1040,1192,1136,"down"
"DAP3",20116.3333333333,16178.3333333333,3938,7.95801258178189,0.243399389573523,-2.03860254499659,"0.0e+00","0.0e+00",0,0,15881,16420,16234,3976,3804,4034,"down"
"DAPK1",3033.33333333333,16.3333333333333,3017,5.25207809515634,184.72797226912,7.52925853145183,"0.0e+00","0.0e+00",0,0,3,27,19,2955,3032,3064,"up"
"DBNDD2",15485.6666666667,14880,605.666666666667,7.57872124484153,0.0407063555973971,-4.61860212567623,"0.0e+00","0.0e+00",0,0,14698,15082,14860,624,544,649,"down"
"DCBLD2",27853.6666666667,1967.66666666667,25886,8.43147442804704,13.1538425357169,3.71741239991351,"0.0e+00","0.0e+00",0,0,1998,1896,2009,26039,26583,25036,"up"
"DCTPP1",8512.33333333333,7847,665.333333333333,6.71317972595077,0.0847910828237667,-3.55994364010863,"0.0e+00","0.0e+00",0,0,8302,7526,7713,665,642,689,"down"
"DDAH2",5121.66666666667,4699.66666666667,422,5.97653679215972,0.0898929853730806,-3.4756476475868,"0.0e+00","0.0e+00",0,0,4909,4711,4479,422,449,395,"down"
"DDIT4",17251.3333333333,15547.6666666667,1703.66666666667,7.73531430529535,0.109547395535226,-3.19037290990272,"0.0e+00","0.0e+00",0,0,15359,16165,15119,1656,1754,1701,"down"
"DDR1",25472.3333333333,22112.6666666667,3359.66666666667,8.29860123872862,0.151939942229463,-2.71842691707174,"0.0e+00","0.0e+00",0,0,22301,22808,21229,3366,3358,3355,"down"
"DDR2",5387.66666666667,18,5369.66666666667,6.07187862045481,296.076351754179,8.20982545378076,"0.0e+00","0.0e+00",0,0,17,17,20,5361,5228,5520,"up"
"DDX3Y",6854,0,6854,6.41664577842901,54836.2419643099,15.7428420833211,"0.0e+00","0.0e+00",0,0,0,0,0,6945,6869,6748,"up"
"DDX60",4497,137.333333333333,4359.66666666667,5.81275101061903,31.7127536804967,4.98699124980348,"0.0e+00","0.0e+00",0,0,126,172,114,4209,4444,4426,"up"
"DERL2",10202.3333333333,8337.33333333333,1865,6.97675203247824,0.223755546794199,-2.16000464833931,"0.0e+00","0.0e+00",0,0,8262,8327,8423,1911,1820,1864,"down"
"DHRS2",7492.33333333333,298.666666666667,7193.66666666667,6.5435290863384,24.1279675124176,4.59263448606242,"0.0e+00","0.0e+00",0,0,360,285,251,7258,7220,7103,"up"
"DIPK1A",2633,141.333333333333,2491.66666666667,5.04865309869489,17.6551928141326,4.14202067188824,"0.0e+00","0.0e+00",0,0,147,160,117,2438,2557,2480,"up"
"DISC1",2014.66666666667,44.3333333333333,1970.33333333333,4.67108402310825,44.5014227039834,5.4757795544534,"0.0e+00","0.0e+00",0,0,58,44,31,2017,1868,2026,"up"
"DKK1",6287,5730,557,6.27415614749256,0.0973548472142413,-3.3606033784937,"0.0e+00","0.0e+00",0,0,5748,5654,5788,585,596,490,"down"
"DLG1",7544.66666666667,766.333333333333,6778.33333333333,6.55240353142372,8.84430084476171,3.14474810021789,"0.0e+00","0.0e+00",0,0,757,742,800,6770,6828,6737,"up"
"DLGAP1-AS2",2443,2216.33333333333,226.666666666667,4.8994545875728,0.102309059555454,-3.28899419225747,"0.0e+00","0.0e+00",0,0,2179,2172,2298,234,211,235,"down"
"DLGAP5",4864.33333333333,452.333333333333,4412,5.92362478966619,9.74003675750897,3.28392721684313,"0.0e+00","0.0e+00",0,0,430,462,465,4429,4462,4345,"up"
"DLL3",4923.66666666667,4897,26.6666666666667,5.91719819581373,0.00553342408986597,-7.49761178634673,"0.0e+00","0.0e+00",0,0,5171,4918,4602,28,33,19,"down"
"DLL4",1755,1750.33333333333,4.66666666666667,4.40872267616689,0.00264490477878842,-8.56256850094002,"0.0e+00","0.0e+00",0,0,1719,1711,1821,1,6,7,"down"
"DMTF1",3449.33333333333,293.666666666667,3155.66666666667,5.4323099593747,10.7459446876651,3.4257204121157,"0.0e+00","0.0e+00",0,0,288,289,304,3190,3167,3110,"up"
"DNAJB6",37666.6666666667,31307.3333333333,6359.33333333333,8.86362854183803,0.203115259941277,-2.29962946227161,"0.0e+00","0.0e+00",0,0,31604,30285,32033,6295,6380,6403,"down"
"DNAJC10",7795,1219,6576,6.59842556997413,5.39328608763594,2.43116456384413,"0.0e+00","0.0e+00",0,0,1160,1191,1306,6577,6552,6599,"up"
"DNAJC13",5264.66666666667,249.666666666667,5015,6.03767047312434,20.0697807318396,4.32695294981332,"0.0e+00","0.0e+00",0,0,208,273,268,4902,5081,5062,"up"
"DNAJC5",28063.3333333333,25480.6666666667,2582.66666666667,8.43833985162123,0.10132076220927,-3.30299825967064,"0.0e+00","0.0e+00",0,0,24999,25700,25743,2424,2718,2606,"down"
"DOCK1",3588.33333333333,302.333333333333,3286,5.48878888220978,10.8544198936564,3.44021071914453,"0.0e+00","0.0e+00",0,0,299,294,314,3176,3305,3377,"up"
"DOCK10",3292,209.333333333333,3082.66666666667,5.36646913376074,14.7190839247512,3.87961597970996,"0.0e+00","0.0e+00",0,0,201,183,244,3032,3145,3071,"up"
"DPF2",18462.3333333333,16115.6666666667,2346.66666666667,7.83364495293445,0.145648853895052,-2.77943374587344,"0.0e+00","0.0e+00",0,0,15500,16458,16389,2397,2224,2419,"down"
"DPP3",8612.66666666667,7171,1441.66666666667,6.7314901141245,0.200922656608182,-2.31528783926174,"0.0e+00","0.0e+00",0,0,7015,7351,7147,1381,1503,1441,"down"
"DPP4",8511,3.66666666666667,8507.33333333333,6.72706576595236,2282.27609188587,11.1562576127922,"0.0e+00","0.0e+00",0,0,11,0,0,8742,8431,8349,"up"
"DRAP1",29512.3333333333,27124.3333333333,2388,8.51099629486922,0.0880506587098561,-3.50552239282911,"0.0e+00","0.0e+00",0,0,29258,27958,24157,2408,2376,2380,"down"
"DROSHA",3557.66666666667,331.333333333333,3226.33333333333,5.47627277774926,9.74124732334128,3.28410651481116,"0.0e+00","0.0e+00",0,0,367,298,329,3257,3177,3245,"up"
