"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090068","BP","GO:0090068","positive regulation of cell cycle process","67/1969","263/18888",0.254752851711027,2.44376427786586,8.04346226461014,2.45465335153412e-12,6.87770491448893e-10,5.83703032565306e-10,"SPAG5/ESPL1/CIT/NCAPD2/CDCA8/MAD1L1/FAM83D/AURKA/NCAPD3/CDC20/KIF14/CDC14B/CDC6/AURKB/NCAPG2/SIN3A/CDC25A/MAP3K20/CUL4B/NUMA1/LRP5/CENPV/DTL/BIRC5/NCAPH/CDCA5/STIL/RACGAP1/CUL4A/CYP1A1/MED1/XRCC3/RCC2/USP19/CDC25C/CDC25B/TFDP1/CUL3/E2F8/EIF4G1/ANKRD17/FEN1/HOXA13/RHNO1/RRM2/MAP10/CCNB1/SSTR5/NUP62/TERT/DYNC1H1/KIF23/ECT2/NCAPG/RAD18/RRM1/INCENP/AKT1/INSR/KIF20B/GPSM2/CDC23/SPHK1/DLGAP5/EGFR/PLK4/LSM11",67
"GO:0010639","BP","GO:0010639","negative regulation of organelle organization","83/1969","365/18888",0.227397260273973,2.18135066127719,7.77475300028948,4.51982237524209e-12,1.20884703890566e-09,1.02593480134682e-09,"PPARG/MAP1B/MPV17L/ESPL1/CCNF/LIMA1/CDCA8/MAD1L1/HASPIN/PHLDB2/ARHGEF2/ANKRD27/CDC20/NAT10/SSH1/PLK1/KANK2/TOM1L2/AURKB/USP10/SMCR8/TBCD/TPX2/CTC1/TOP2A/PPIF/HIP1R/TUBB4A/CARMIL2/PARP1/WASHC2C/BRCA1/CAMSAP2/BIRC5/TRIM37/SPTBN1/BAZ1B/NAV3/SRC/EPS8/MTOR/XRCC3/RHPN2/ARHGEF18/TRIP13/EVI5L/SPTAN1/BUB1B/BMP7/ARHGEF7/ADD2/CAV3/PPFIA1/PIF1/WAPL/KATNB1/CCNB1/GNL3L/FLII/CCP110/LIF/DIAPH3/RTEL1/BMERB1/TSC2/TCHP/CENPF/FEZ2/CEP97/INCENP/AKT1/KNTC1/MPHOSPH9/SLX4/NUF2/SPC24/OPA1/BCL2L1/CKAP2/ZW10/EHMT2/APC2/MAP6D1",83
"GO:0000910","BP","GO:0000910","cytokinesis","53/1969","188/18888",0.281914893617021,2.70432123445317,8.01173506348112,7.6349191505292e-12,1.9532114905093e-09,1.65766848741925e-09,"ESPL1/CIT/CDCA8/KIF20A/AURKA/RAB11FIP4/KIF14/IQGAP3/CDC14B/CDC6/PLK1/AURKB/IQGAP2/MYH10/FSD1/KIF4A/IQGAP1/SEPTIN3/GIT1/CENPV/ANLN/BIRC5/AHCTF1/SPTBN1/RACGAP1/MYH9/SPIRE1/MYO19/CDC25B/CUL3/E2F8/CNTROB/CHMP7/CENPA/MAP10/PIK3R4/PLEC/SSTR5/KIF4B/CCP110/EXOC2/ANXA11/NUP62/ZFYVE26/KIF23/ECT2/SPIRE2/EXOC8/INCENP/SEPTIN9/KIF20B/BCL2L1/CKAP2",53
"GO:0051310","BP","GO:0051310","metaphase chromosome alignment","36/1969","100/18888",0.36,3.45336719146775,8.39149384727091,8.00989778062377e-12,1.96375993921626e-09,1.66662083645961e-09,"SPAG5/KIF2C/CDCA8/MAD1L1/FAM83D/KIF14/RRS1/AURKB/TTL/KIF22/PSRC1/KIFC1/NUMA1/MAP1S/BIRC5/CDCA5/RACGAP1/RCC2/SKA1/CUL3/CDT1/EML3/CHMP7/CCNB1/NUP62/DYNC1H1/ECT2/CENPF/INCENP/KNTC1/KNSTRN/NUF2/SPC24/CENPE/CDC23/ZW10",36
"GO:0050000","BP","GO:0050000","chromosome localization","40/1969","120/18888",0.333333333333333,3.19756221432199,8.23834182481384,9.44453052872388e-12,2.22286470524045e-09,1.88652011908489e-09,"SPAG5/KIF2C/CDCA8/MAD1L1/FAM83D/KIF14/RRS1/NUP98/AURKB/TTL/KIF22/NDE1/PSRC1/KIFC1/NUMA1/MAP1S/BIRC5/CDCA5/RACGAP1/RCC2/SKA1/CUL3/CDT1/EML3/CHMP7/KATNB1/CCNB1/NUP62/DYNC1H1/ECT2/CENPF/INCENP/KNTC1/KNSTRN/NUF2/SPC24/CENPE/CDC23/ZW10/DLGAP5",40
"GO:1901988","BP","GO:1901988","negative regulation of cell cycle phase transition","67/1969","273/18888",0.245421245421245,2.35424910285245,7.68892036362924,1.51260228979469e-11,3.42313533582768e-09,2.90517621975142e-09,"CDCA8/MAD1L1/NSUN2/SUSD2/HASPIN/TTI1/DLG1/CDC20/CDC14B/RFWD3/ORC1/CDC6/TIMELESS/PLK1/KANK2/TICRR/AURKB/CDK2/PTPN11/PRKDC/EIF2AK4/TAOK3/TP53BP1/USP28/MAP3K20/BRCA1/DTL/METTL13/BIRC5/PKMYT1/GTSE1/CUL4A/RBL2/XRCC3/WDR76/CRY1/EME1/JADE1/CCAR2/DOT1L/DONSON/TRIP13/CDT1/CDC45/BUB1B/RHNO1/TOPBP1/GNB1L/ATRIP/CCNB1/CLSPN/RBL1/BLM/MDC1/E2F1/APBB1/CENPF/CACNB4/INCENP/BTN2A2/CAMSAP3/FZR1/KNTC1/NUF2/SPC24/ZW10/MSH2",67
"GO:0051056","BP","GO:0051056","regulation of small GTPase mediated signal transduction","72/1969","304/18888",0.236842105263158,2.27195209964984,7.627021190008,1.60743852061563e-11,3.50302527974161e-09,2.97297791103335e-09,"CYTH3/DEF6/DNMBP/TGM2/PSD3/STMN3/ARHGEF2/F2R/ARHGAP27/KIF14/GPR20/ARHGEF4/ALS2/ARHGEF28/MFN2/KANK2/FOXM1/NOTCH2/ARHGEF10L/BCR/ARHGAP26/ABL2/MADD/RHOF/PLEKHG3/ARHGAP35/ARHGAP29/ITGAV/ARHGEF12/ARFGEF2/GIT1/ARHGAP19/HEG1/SPATA13/SH2B2/SEMA4D/NGEF/RACGAP1/GBF1/SRC/EPS8/SYDE1/ARHGEF19/ARHGEF18/MYO9B/CUL3/ARHGEF17/ARHGAP11A/SIPA1L3/TIAM2/SRGAP2/PLEKHG4B/ARHGAP44/RALGAPA2/ABL1/RAP1GAP2/KBTBD6/ABR/IQSEC1/ARHGAP18/SH3BP1/STARD8/RASA3/RAP1GAP/NUP62/TSC2/ECT2/ARHGEF11/ERBB2/ARHGEF1/ARHGAP12/OBSCN",72
"GO:0007264","BP","GO:0007264","small GTPase-mediated signal transduction","102/1969","500/18888",0.204,1.95690807516506,7.39784073220063,1.7914833287086e-11,3.76467425218622e-09,3.19503643285474e-09,"CYTH3/DEF6/DNMBP/TGM2/PSD3/STMN3/ARHGEF2/F2R/ARHGAP27/KIF14/GPR20/ARHGEF4/IQGAP3/ALS2/ARHGEF28/MFN2/KANK2/FOXM1/BCAR3/NOTCH2/CDK2/ARHGEF10L/BCR/PLD2/DOCK1/DNAJA3/ARHGAP26/RASGRP2/ABL2/FARP2/MADD/RHOF/PLEKHG3/ARHGAP35/DOCK11/ARHGAP29/ITGAV/ARHGEF12/ARFGEF2/GIT1/ARHGAP19/CTNNAL1/HEG1/SH2D3A/SPATA13/SH2B2/SEMA4D/NGEF/RACGAP1/GBF1/SRC/EPS8/CYFIP1/WASF1/KSR1/SYDE1/ARHGEF19/ARHGEF18/MYO9B/CUL3/ARHGEF17/CDC42EP3/CCNA2/LIPA/ARHGAP11A/SIPA1L3/TIAM2/SRGAP2/PLEKHG4B/ARHGEF7/ARHGAP44/RALGAPA2/ABL1/LIMK1/RAP1GAP2/RAB15/KBTBD6/ABR/IQSEC1/ARHGAP18/RALGPS2/SH3BP1/DOK4/STARD8/RHEBL1/DOCK6/RASA3/RAP1GAP/NUP62/TSC2/ECT2/RAPGEF1/RAPGEFL1/DOCK9/RASGEF1C/KNDC1/ARHGEF11/ERBB2/ARHGEF1/CDC42EP1/ARHGAP12/OBSCN",102
"GO:1901990","BP","GO:1901990","regulation of mitotic cell cycle phase transition","80/1969","356/18888",0.224719101123595,2.15565991976763,7.50949803024941,2.07429100032384e-11,4.20866491238119e-09,3.57184628150137e-09,"ESPL1/CDCA8/MAD1L1/HASPIN/AURKA/DLG1/CDC20/KIF14/CDC14B/RFWD3/ORC1/CDC6/PLK1/KANK2/TICRR/AURKB/CDK2/SMARCC1/DDB1/SIN3A/PRKDC/SMARCD2/AMBRA1/TAOK3/CDC25A/ERCC3/CTC1/MAP3K20/CUL4B/BRCA1/DTL/ANLN/BIRC5/CDCA5/STIL/PKMYT1/GTSE1/CUL4A/CYP1A1/RBL2/XRCC3/RCC2/CDC25C/CDC25B/JADE1/TFDP1/DONSON/TRIP13/CUL3/EIF4G1/ANKRD17/BUB1B/RRM2/TOPBP1/CCNB1/CLSPN/RBL1/BLM/DPF2/TERT/E2F1/CENPF/CACNB4/RRM1/INCENP/BTN2A2/AKT1/FZR1/NEK6/KNTC1/KLF11/NUF2/SPC24/CENPE/CDC23/ZW10/DLGAP5/EGFR/SMARCA4/LSM11",80
"GO:0051303","BP","GO:0051303","establishment of chromosome localization","37/1969","112/18888",0.330357142857143,3.16901255169412,7.85392123027259,7.56138976373595e-11,1.48304057899408e-08,1.25863975576012e-08,"SPAG5/KIF2C/CDCA8/MAD1L1/FAM83D/KIF14/RRS1/AURKB/TTL/KIF22/NDE1/PSRC1/KIFC1/NUMA1/MAP1S/BIRC5/CDCA5/RACGAP1/RCC2/SKA1/CUL3/CDT1/EML3/CHMP7/CCNB1/NUP62/DYNC1H1/ECT2/CENPF/INCENP/KNTC1/KNSTRN/NUF2/SPC24/CENPE/CDC23/ZW10",37
"GO:0007088","BP","GO:0007088","regulation of mitotic nuclear division","38/1969","118/18888",0.322033898305085,3.08917027485345,7.76604152410279,9.89739008830484e-11,1.87858849288986e-08,1.59433679385121e-08,"ESPL1/CDCA8/MAD1L1/MKI67/HASPIN/AURKA/CDC20/CDCA2/PLK1/TOM1L2/AURKB/RCC1/LRP5/BIRC5/PKMYT1/CCDC8/XRCC3/CDC25C/TRIP13/CUL3/BUB1B/HOXA13/BMP7/CCNB1/BORA/NUP62/CUL9/CENPF/INCENP/KNTC1/INSR/NUF2/SPC24/KIF20B/CDC23/ZW10/SPHK1/DLGAP5",38
"GO:0051304","BP","GO:0051304","chromosome separation","30/1969","81/18888",0.37037037037037,3.55284690480221,7.85460809730546,1.93919775142912e-10,3.56569986544029e-08,3.02616912262491e-08,"ESPL1/NCAPD2/CDCA8/MAD1L1/HASPIN/NCAPD3/CDC20/PLK1/AURKB/NCAPG2/TOP3A/NUMA1/BIRC5/NCAPH/CSNK2A1/XRCC3/TRIP13/CUL3/BUB1B/CCNB1/RECQL5/CENPF/NCAPG/INCENP/KNTC1/NUF2/SPC24/CDC23/ZW10/DLGAP5",30
"GO:0051656","BP","GO:0051656","establishment of organelle localization","94/1969","472/18888",0.199152542372881,1.91040793313305,6.83323540809128,4.2990049470008e-10,7.54344181743519e-08,6.40203370101122e-08,"MAP1B/SPAG5/ESPL1/KIF2C/CDCA8/LMNB2/MAD1L1/FAM83D/LMNB1/MLPH/DLG1/KIF14/MISP/RRS1/PLK1/ADORA2B/AURKB/FYCO1/TTL/PIK3CD/KIF22/STXBP1/SAPCD2/NDE1/MAP4K2/PSRC1/KIFC1/NUMA1/SEC16A/GPSM1/MAP1S/BAIAP3/BIRC5/CDCA5/RACGAP1/GBF1/MYH9/RCC2/HIF1A/SPIRE1/MYO19/SYNE3/LLGL2/SLC2A4/SKA1/CUL3/CDT1/CDH3/DNM2/SCRIB/KIF1C/UNC13B/NHERF1/GATA2/FHOD1/KIFAP3/EML3/SUN2/ACTN4/CHMP7/IL4R/MCPH1/LRPPRC/CENPA/PARD3/TMEM201/CCNB1/AP3D1/EXOC2/NUP62/DYNC1H1/ECT2/XPO1/CENPF/SPIRE2/EXOC8/INCENP/BBS5/NECTIN2/KNTC1/HGS/FAM91A1/KNSTRN/NUF2/SPC24/OPA1/MREG/CROCC/GPSM2/CENPE/TRAPPC9/CDC23/STK11/ZW10",94
"GO:1905818","BP","GO:1905818","regulation of chromosome separation","28/1969","74/18888",0.378378378378378,3.6296652162574,7.73201619211241,4.35888888159069e-10,7.54344181743519e-08,6.40203370101122e-08,"ESPL1/NCAPD2/CDCA8/MAD1L1/HASPIN/NCAPD3/CDC20/PLK1/AURKB/NCAPG2/NUMA1/BIRC5/NCAPH/CSNK2A1/XRCC3/TRIP13/CUL3/BUB1B/CCNB1/CENPF/NCAPG/INCENP/KNTC1/NUF2/SPC24/CDC23/ZW10/DLGAP5",28
"GO:0007091","BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","32/1969","94/18888",0.340425531914894,3.26559545292459,7.51196719932712,6.00042051001897e-10,9.69463337572262e-08,8.22772563140508e-08,"ESPL1/CDCA8/MAD1L1/HASPIN/CDC20/CDC6/PLK1/AURKB/SMARCC1/TACC3/SMARCD2/ANAPC1/MAP3K20/BIRC5/XRCC3/TRIP13/CUL3/BUB1B/CCNB1/DPF2/CENPF/INCENP/NEK6/KNTC1/NUF2/SPC24/CDC27/CENPE/CDC23/ZW10/DLGAP5/SMARCA4",32
"GO:0033045","BP","GO:0033045","regulation of sister chromatid segregation","34/1969","104/18888",0.326923076923077,3.13607063327734,7.45169794206268,6.026894705401e-10,9.69463337572262e-08,8.22772563140508e-08,"ESPL1/CDCA8/MAD1L1/HASPIN/CDC20/CDC6/PLK1/AURKB/SMARCC1/TACC3/SMARCD2/ANAPC1/RMI2/MAP3K20/NUMA1/BIRC5/XRCC3/TRIP13/CUL3/BUB1B/CCNB1/DPF2/CENPF/INCENP/NEK6/KNTC1/NUF2/SPC24/CDC27/CENPE/CDC23/ZW10/DLGAP5/SMARCA4",34
"GO:0032886","BP","GO:0032886","regulation of microtubule-based process","61/1969","258/18888",0.236434108527132,2.26803831480978,6.99604839206045,6.09621745244285e-10,9.69463337572262e-08,8.22772563140508e-08,"MAP1B/SPAG5/CCNF/STMN3/AURKA/PHLDB2/WDR62/ARHGEF2/DNAH11/NAT10/CKAP5/PLK1/DIAPH1/FSD1/TBCD/TACC3/TPX2/TUBB4A/PSRC1/GIT1/NUMA1/MACF1/HAUS6/BRCA1/MAP1S/CAMSAP2/TRPV4/TRIM37/STIL/CEP131/NAV3/XRCC3/SKA1/EML3/CHMP7/MCPH1/ARHGEF7/CAV3/ABL1/MAP10/KATNB1/DIAPH3/BORA/BMERB1/NUP62/DYNC1H1/XPO1/CLTC/CDK5R1/CAMSAP1/CEP97/ERBB2/CAMSAP3/PHLDB1/GPSM2/CKAP2/STK11/DIXDC1/APC2/MAP6D1/PLK4",61
"GO:0000725","BP","GO:0000725","recombinational repair","48/1969","181/18888",0.265193370165746,2.54391689979208,7.11996958412728,7.25329152564974e-10,1.12311492991903e-07,9.53174930683722e-08,"MCM4/UHRF1/MCM2/TEX15/RFWD3/TIMELESS/MCM3/MCM7/RAD54L/MCM6/TP53BP1/RPA1/TONSL/FBH1/LIG3/TOP3A/SFR1/RMI2/PARP1/BRCA1/KDM1A/XRCC3/XRCC6/UBQLN4/XRCC2/CDC45/HROB/FEN1/KMT5A/MCM5/FIGNL1/RHNO1/ABL1/TOPBP1/PALB2/HDGFL2/BLM/RECQL4/RUVBL2/RTEL1/WRAP53/ZFYVE26/POLQ/RECQL5/RNF169/FANCB/SLX4/AUNIP",48
"GO:0070507","BP","GO:0070507","regulation of microtubule cytoskeleton organization","44/1969","160/18888",0.275,2.63798882681564,7.09810188731888,1.06669068554471e-09,1.60933538301155e-07,1.36582472664618e-07,"MAP1B/SPAG5/STMN3/PHLDB2/ARHGEF2/CKAP5/PLK1/FSD1/TBCD/TACC3/TPX2/TUBB4A/PSRC1/GIT1/NUMA1/HAUS6/MAP1S/CAMSAP2/TRPV4/STIL/NAV3/SKA1/EML3/CHMP7/ARHGEF7/CAV3/ABL1/KATNB1/DIAPH3/BORA/BMERB1/NUP62/DYNC1H1/CLTC/CDK5R1/CAMSAP1/CEP97/CAMSAP3/PHLDB1/GPSM2/CKAP2/DIXDC1/APC2/MAP6D1",44
"GO:0071103","BP","GO:0071103","DNA conformation change","31/1969","92/18888",0.33695652173913,3.23231832534723,7.32207752747689,1.47835144223199e-09,2.12505181709928e-07,1.80350742787202e-07,"TOP1/MCM4/HMGA1/MCM2/MCM3/MCM7/ERCC3/MCM6/FBH1/TOP2A/TOP3A/UPF1/SUPV3L1/DHX30/XRCC6/DHX9/GINS1/CDC45/CHD8/MCM5/TWNK/ABL1/PIF1/IGHMBP2/BLM/RECQL4/RUVBL2/CHTF18/RTEL1/POLQ/RECQL5",31
"GO:0044784","BP","GO:0044784","metaphase/anaphase transition of cell cycle","32/1969","97/18888",0.329896907216495,3.16459765541145,7.29130234980891,1.4807465074961e-09,2.12505181709928e-07,1.80350742787202e-07,"ESPL1/CDCA8/MAD1L1/HASPIN/CDC20/CDC6/PLK1/AURKB/SMARCC1/TACC3/SMARCD2/ANAPC1/MAP3K20/BIRC5/XRCC3/TRIP13/CUL3/BUB1B/CCNB1/DPF2/CENPF/INCENP/NEK6/KNTC1/NUF2/SPC24/CDC27/CENPE/CDC23/ZW10/DLGAP5/SMARCA4",32
"GO:0031570","BP","GO:0031570","DNA integrity checkpoint signaling","39/1969","134/18888",0.291044776119403,2.79190133638562,7.10127840932492,1.58561379972004e-09,2.22136942798874e-07,1.88525109420347e-07,"TTI1/CDC14B/RFWD3/ORC1/CDC6/TIMELESS/PLK1/TICRR/CDK2/PTPN11/PRKDC/EIF2AK4/TAOK3/TP53BP1/USP28/MAP3K20/BRCA1/DTL/GTSE1/CUL4A/WDR76/CRY1/EME1/CCAR2/DOT1L/DONSON/CDT1/CDC45/RHNO1/TOPBP1/GNB1L/ATRIP/CLSPN/BLM/MDC1/E2F1/CAMSAP3/FZR1/MSH2",39
"GO:0051225","BP","GO:0051225","spindle assembly","38/1969","129/18888",0.294573643410853,2.82575265451711,7.09821185416052,1.75766521042768e-09,2.40514002282708e-07,2.04121511830328e-07,"SPAG5/CDCA8/UHRF1/AURKA/CDC20/MISP/TUBGCP4/PLK1/ASPM/AURKB/FLNA/DDB1/TUBGCP3/KIF4A/TPX2/RCC1/KIFC1/NUMA1/HAUS6/BIRC5/STIL/MYBL2/RACGAP1/SMC1A/NCOR1/EML3/CHMP7/MAP10/CEP192/CCNB2/KIF4B/KIF11/DYNC1H1/KIF23/CEP97/INCENP/NEK6/GPSM2",38
"GO:0032465","BP","GO:0032465","regulation of cytokinesis","31/1969","93/18888",0.333333333333333,3.19756221432199,7.24733758271888,1.99785751625544e-09,2.67168036946523e-07,2.26742489404684e-07,"CIT/CDCA8/KIF20A/AURKA/RAB11FIP4/KIF14/CDC14B/CDC6/PLK1/AURKB/FSD1/GIT1/CENPV/BIRC5/AHCTF1/RACGAP1/MYO19/CDC25B/CUL3/E2F8/MAP10/PIK3R4/SSTR5/CCP110/NUP62/ZFYVE26/KIF23/ECT2/INCENP/KIF20B/BCL2L1",31
"GO:0051783","BP","GO:0051783","regulation of nuclear division","41/1969","147/18888",0.27891156462585,2.67551124055514,6.95707420796259,2.47927134962851e-09,3.17877717076802e-07,2.69779221047685e-07,"ESPL1/CDCA8/MAD1L1/MKI67/HASPIN/AURKA/CDC20/CDCA2/PLK1/TOM1L2/AURKB/GPR3/RCC1/LRP5/BIRC5/PKMYT1/CCDC8/XRCC3/CDC25C/TRIP13/CUL3/BUB1B/HOXA13/BMP7/CCNB1/LIF/BORA/NUP62/CUL9/CENPF/INCENP/FZR1/KNTC1/INSR/NUF2/SPC24/KIF20B/CDC23/ZW10/SPHK1/DLGAP5",41
"GO:0032508","BP","GO:0032508","DNA duplex unwinding","28/1969","79/18888",0.354430379746835,3.39993956965883,7.29202252938235,2.48510791732374e-09,3.17877717076802e-07,2.69779221047685e-07,"MCM4/HMGA1/MCM2/MCM3/MCM7/ERCC3/MCM6/FBH1/TOP2A/UPF1/SUPV3L1/DHX30/XRCC6/DHX9/GINS1/CDC45/CHD8/MCM5/TWNK/PIF1/IGHMBP2/BLM/RECQL4/RUVBL2/CHTF18/RTEL1/POLQ/RECQL5",28
"GO:0051231","BP","GO:0051231","spindle elongation","11/1969","14/18888",0.785714285714286,7.53711093375898,8.34708623794352,4.15714333612846e-09,5.20438965739997e-07,4.4169066039403e-07,"CDCA8/AURKB/KIF4A/NUMA1/BIRC5/RACGAP1/MAP10/KIF4B/KIF11/KIF23/INCENP",11
"GO:0006270","BP","GO:0006270","DNA replication initiation","18/1969","37/18888",0.486486486486487,4.66671242090236,7.61601021815037,4.9386040373294e-09,6.05390544909295e-07,5.13788104234444e-07,"MCM4/MCM2/MCM10/ORC1/CDC6/MCM3/TICRR/CDK2/MCM7/MCM6/POLA1/KAT7/CDT1/CDC45/MCM5/TOPBP1/CIZ1/LRWD1",18
"GO:0006302","BP","GO:0006302","double-strand break repair","67/1969","312/18888",0.21474358974359,2.0599679649959,6.44037178596169,6.35518007214317e-09,7.63140398867151e-07,6.47668620026792e-07,"MCM4/UHRF1/MCM2/NSD2/TEX15/RFWD3/TIMELESS/PLK1/MCM3/FOXM1/SMARCC1/MCM7/PRKDC/RAD54L/SMARCD2/MCM6/TP53BP1/RPA1/TONSL/FBH1/LIG3/TOP3A/SFR1/RMI2/POLA1/PARP1/BRCA1/KDM1A/CDCA5/CSNK2A1/XRCC3/XRCC6/SPIRE1/EME1/UBQLN4/XRCC2/TRIP13/CDC45/FEN1/KMT5A/MCM5/ACTR5/FIGNL1/RHNO1/ABL1/TOPBP1/TDP1/PALB2/ATRIP/HDGFL2/BLM/RECQL4/RUVBL2/DPF2/RTEL1/WRAP53/ZFYVE26/TNKS1BP1/POLQ/RECQL5/RNF169/SPIRE2/FANCB/SLX4/AUNIP/MSH2/SMARCA4",67
"GO:0140694","BP","GO:0140694","non-membrane-bounded organelle assembly","82/1969","413/18888",0.198547215496368,1.9046012220901,6.3409886443959,6.50677952419833e-09,7.6571781440766e-07,6.49856043427303e-07,"SPAG5/RTTN/CDCA8/UHRF1/AURKA/WDR62/CDC20/MISP/RRS1/TUBGCP4/PLK1/ASPM/CNOT1/AURKB/FLNA/USP10/CDK2/DDB1/TUBGCP3/KIF4A/PRKDC/TPX2/CEP85/FARP2/RCC1/MYPN/YTHDF1/DDX28/KIFC1/NUMA1/HAUS6/BRCA1/DHX30/ANLN/BIRC5/TRIM37/C2CD3/STIL/MYBL2/MRPS2/RACGAP1/SRC/SMC1A/NCOR1/EML3/CNTROB/ATXN2/CHMP7/CAV3/CENPA/MAP10/BOP1/PLEC/CEP192/CCNB2/KIF4B/SIX4/FLII/CCP110/KIF11/DIAPH3/NUP62/DYNC1H1/KIF23/PWP2/E2F4/TNNT1/CENPF/LIMD1/CEP97/ATXN2L/INCENP/GRB7/NEK6/KNTC1/NLE1/GPSM2/DHX37/CENPE/DLGAP5/OBSCN/PLK4",82
"GO:0000022","BP","GO:0000022","mitotic spindle elongation","10/1969","12/18888",0.833333333333333,7.99390553580498,8.26746573932891,8.03904242265718e-09,9.13111024821223e-07,7.74946993050177e-07,"CDCA8/AURKB/KIF4A/NUMA1/BIRC5/RACGAP1/MAP10/KIF4B/KIF23/INCENP",10
"GO:0045931","BP","GO:0045931","positive regulation of mitotic cell cycle","37/1969","130/18888",0.284615384615385,2.73022619838262,6.75302406004659,8.0696419596709e-09,9.13111024821223e-07,7.74946993050177e-07,"ESPL1/AURKA/CDC20/CDC6/TTL/PTPN11/SIN3A/CDC25A/CUL4B/DTL/CDCA5/STIL/CUL4A/CYP1A1/RCC2/CDC25C/CDC25B/TFDP1/CUL3/EIF4G1/ANKRD17/SHB/RRM2/ABL1/CCNB1/STAT5B/USP22/PRKCA/TERT/RRM1/AKT1/ASNS/CDC23/SPHK1/DLGAP5/EGFR/LSM11",37
"GO:0000724","BP","GO:0000724","double-strand break repair via homologous recombination","45/1969","176/18888",0.255681818181818,2.45267556212198,6.60513750479376,8.41163870704885e-09,9.33850606646707e-07,7.92548441434752e-07,"MCM4/UHRF1/MCM2/TEX15/RFWD3/TIMELESS/MCM3/MCM7/RAD54L/MCM6/TP53BP1/RPA1/TONSL/FBH1/LIG3/TOP3A/SFR1/RMI2/PARP1/BRCA1/KDM1A/XRCC3/UBQLN4/XRCC2/CDC45/FEN1/KMT5A/MCM5/FIGNL1/ABL1/TOPBP1/PALB2/HDGFL2/BLM/RECQL4/RUVBL2/RTEL1/WRAP53/ZFYVE26/POLQ/RECQL5/RNF169/FANCB/SLX4/AUNIP",45
"GO:0007080","BP","GO:0007080","mitotic metaphase chromosome alignment","23/1969","60/18888",0.383333333333333,3.67719654647029,7.08550468437527,1.16573794408723e-08,1.27022260426098e-06,1.07802354907404e-06,"KIF2C/CDCA8/MAD1L1/KIF14/RRS1/AURKB/KIF22/PSRC1/KIFC1/BIRC5/CDCA5/SKA1/CUL3/CDT1/EML3/CHMP7/CCNB1/NUP62/INCENP/NUF2/CENPE/CDC23/ZW10",23
"GO:0030174","BP","GO:0030174","regulation of DNA-templated DNA replication initiation","11/1969","15/18888",0.733333333333333,7.03463687150838,7.97614984953952,1.41101484396118e-08,1.50952933488501e-06,1.2811204631104e-06,"MCM4/MCM2/MCM3/TICRR/CDK2/MCM7/MCM6/KAT7/CDT1/MCM5/CIZ1",11
"GO:0006268","BP","GO:0006268","DNA unwinding involved in DNA replication","13/1969","21/18888",0.619047619047619,5.93832982659798,7.72423215780831,1.50317275487341e-08,1.57940508744199e-06,1.34042322351869e-06,"MCM4/HMGA1/MCM2/MCM3/MCM7/MCM6/GINS1/CDC45/MCM5/TWNK/BLM/RECQL4/RECQL5",13
"GO:0030071","BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","29/1969","90/18888",0.322222222222222,3.09097680717792,6.78315358952756,1.57126061980383e-08,1.62198201525012e-06,1.37655778030459e-06,"ESPL1/CDCA8/MAD1L1/HASPIN/CDC20/CDC6/PLK1/AURKB/SMARCC1/SMARCD2/MAP3K20/BIRC5/XRCC3/TRIP13/CUL3/BUB1B/CCNB1/DPF2/CENPF/INCENP/NEK6/KNTC1/NUF2/SPC24/CENPE/CDC23/ZW10/DLGAP5/SMARCA4",29
"GO:0032392","BP","GO:0032392","DNA geometric change","28/1969","85/18888",0.329411764705882,3.15994383532997,6.80856128950078,1.6046636932405e-08,1.62790365017708e-06,1.38158340485171e-06,"MCM4/HMGA1/MCM2/MCM3/MCM7/ERCC3/MCM6/FBH1/TOP2A/UPF1/SUPV3L1/DHX30/XRCC6/DHX9/GINS1/CDC45/CHD8/MCM5/TWNK/PIF1/IGHMBP2/BLM/RECQL4/RUVBL2/CHTF18/RTEL1/POLQ/RECQL5",28
"GO:1905820","BP","GO:1905820","positive regulation of chromosome separation","15/1969","29/18888",0.517241379310345,4.96173447049964,7.28353205542875,3.31583410958531e-08,3.26017120644027e-06,2.76687040741219e-06,"ESPL1/NCAPD2/CDCA8/NCAPD3/CDC20/AURKB/NCAPG2/NUMA1/BIRC5/NCAPH/CUL3/NCAPG/INCENP/CDC23/DLGAP5",15
